task_id,occupation,task,desire_2025,capacity_2025,zone_2025,capability_score_gemini_3_pro,capability_score_gpt_5_5,capability_score_grok_4_20,capability_score_kimi_k2_6,capability_score_opus_4_7,capability_2026_median,capability_2026_mean,cap_rater_stddev,zone_2026_median,zone_2026_mean,migration_median,migration_mean,delta_median,delta_mean,near_threshold
16209,Video Game Designers,"Develop and maintain design level documentation, including mechanics, guidelines, and mission outlines.",2.2,1.6666666666666667,Low Priority,,3.0,4.0,3.0,4.0,3.5,3.5,0.5,Red Light,Red Light,Low->Red,Low->Red,1.8333333333333333,1.8333333333333333,True
16211,Video Game Designers,Create gameplay prototypes for presentation to creative and technical staff and management.,3.1666666666666665,2.0,R&D Opportunity,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Green Light,Green Light,R&D->Green,R&D->Green,1.0,1.25,True
16212,Video Game Designers,"Create and manage documentation, production schedules, prototyping goals, and communication plans in collaboration with production staff.",3.6666666666666665,1.3333333333333333,R&D Opportunity,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,R&D->Green,R&D->Green,2.666666666666667,2.666666666666667,False
16214,Video Game Designers,Conduct regular design reviews throughout the game development process.,3.4,2.6666666666666665,R&D Opportunity,,3.0,3.0,3.0,3.0,3.0,3.0,0.0,Green Light,Green Light,R&D->Green,R&D->Green,0.3333333333333335,0.3333333333333335,True
16217,Video Game Designers,"Create core game features, including storylines, role-play mechanics, and character biographies for a new video game or game franchise.",2.857142857142857,2.0,Low Priority,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Red Light,Red Light,Low->Red,Low->Red,1.0,1.25,True
16246,Biostatisticians,Calculate sample size requirements for clinical studies.,4.0,3.5,Green Light,,3.0,4.0,4.0,4.0,4.0,3.75,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,0.5,0.25,False
16249,Biostatisticians,Write program code to analyze data with statistical analysis software.,2.6666666666666665,4.0,Red Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Red Light,Red Light,Red->Red,Red->Red,0.0,0.0,False
16252,Biostatisticians,Prepare tables and graphs to present clinical data or results.,4.0,3.0,Green Light,,4.0,5.0,4.0,4.0,4.0,4.25,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,1.0,1.25,False
16262,Biostatisticians,Review clinical or other medical research protocols and recommend appropriate statistical analyses.,2.6666666666666665,4.0,Red Light,,3.0,3.0,3.0,3.0,3.0,3.0,0.0,Red Light,Red Light,Red->Red,Red->Red,-1.0,-1.0,True
16265,Biostatisticians,"Analyze clinical or survey data, using statistical approaches such as longitudinal analysis, mixed-effect modeling, logistic regression analyses, and model-building techniques.",2.625,4.0,Red Light,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,-1.0,-0.75,True
16270,Clinical Data Managers,Develop technical specifications for data management programming and communicate needs to information technology staff.,3.5,2.5,R&D Opportunity,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Green Light,Green Light,R&D->Green,R&D->Green,0.5,0.75,True
16274,Clinical Data Managers,"Track the flow of work forms, including in-house data flow or electronic forms transfer.",3.6666666666666665,2.5,R&D Opportunity,,5.0,5.0,4.0,5.0,5.0,4.75,0.4330127018922193,Green Light,Green Light,R&D->Green,R&D->Green,2.5,2.25,False
16277,Clinical Data Managers,"Prepare data analysis listings and activity, performance, or progress reports.",3.375,3.5,Green Light,,4.0,5.0,3.0,4.0,4.0,4.0,0.7071067811865476,Green Light,Green Light,Green->Green,Green->Green,0.5,0.5,False
16279,Clinical Data Managers,Monitor work productivity or quality to ensure compliance with standard operating procedures.,3.4,3.0,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,1.0,1.0,False
16280,Clinical Data Managers,"Generate data queries, based on validation checks or errors and omissions identified during data entry, to resolve identified problems.",4.0,3.0,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,1.0,1.0,False
16283,Clinical Data Managers,Analyze clinical data using appropriate statistical tools.,3.6666666666666665,3.0,Green Light,,3.0,4.0,3.0,4.0,3.5,3.5,0.5,Green Light,Green Light,Green->Green,Green->Green,0.5,0.5,True
16284,Clinical Data Managers,"Process clinical data, including receipt, entry, verification, or filing of information.",3.5714285714285716,3.0,Green Light,,5.0,5.0,3.0,5.0,5.0,4.5,0.8660254037844386,Green Light,Green Light,Green->Green,Green->Green,2.0,1.5,False
16783,Bioinformatics Scientists,Instruct others in the selection and use of bioinformatics tools.,2.5,3.3333333333333335,Red Light,,4.0,4.0,4.0,3.0,4.0,3.75,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,0.6666666666666665,0.4166666666666665,False
16786,Bioinformatics Scientists,Develop new software applications or customize existing applications to meet specific scientific project needs.,3.6,4.0,Green Light,,4.0,4.0,3.0,3.0,3.5,3.5,0.5,Green Light,Green Light,Green->Green,Green->Green,-0.5,-0.5,True
16788,Bioinformatics Scientists,Create or modify web-based bioinformatics tools.,3.75,3.6666666666666665,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,0.3333333333333335,0.3333333333333335,False
16790,Bioinformatics Scientists,Create novel computational approaches and analytical tools as required by research goals.,3.0,4.0,Green Light,,3.0,3.0,3.0,3.0,3.0,3.0,0.0,Green Light,Green Light,Green->Green,Green->Green,-1.0,-1.0,True
16791,Bioinformatics Scientists,"Compile data for use in activities, such as gene expression profiling, genome annotation, or structural bioinformatics.",4.0,4.0,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,0.0,0.0,False
16793,Bioinformatics Scientists,"Manipulate publicly accessible, commercial, or proprietary genomic, proteomic, or post-genomic databases.",4.166666666666667,3.5,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,0.5,0.5,False
16795,Bioinformatics Scientists,"Analyze large molecular datasets, such as raw microarray data, genomic sequence data, or proteomics data, for clinical or basic research purposes.",2.8333333333333335,3.5,Red Light,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,-0.5,-0.25,True
16807,Molecular and Cellular Biologists,Maintain accurate laboratory records and data.,2.857142857142857,2.5,Low Priority,,4.0,5.0,4.0,4.0,4.0,4.25,0.4330127018922193,Red Light,Red Light,Low->Red,Low->Red,1.5,1.75,False
16808,Molecular and Cellular Biologists,Instruct undergraduate and graduate students within the areas of cellular or molecular biology.,2.7142857142857144,2.0,Low Priority,,2.0,2.0,2.0,3.0,2.0,2.25,0.4330127018922193,Low Priority,Low Priority,Low->Low,Low->Low,0.0,0.25,False
16809,Molecular and Cellular Biologists,Evaluate new technologies to enhance or complement current research.,3.0,2.0,R&D Opportunity,,3.0,3.0,3.0,3.0,3.0,3.0,0.0,Green Light,Green Light,R&D->Green,R&D->Green,1.0,1.0,True
16814,Molecular and Cellular Biologists,Compile and analyze molecular or cellular experimental data and adjust experimental designs as necessary.,3.3333333333333335,2.3333333333333335,R&D Opportunity,,3.0,3.0,3.0,3.0,3.0,3.0,0.0,Green Light,Green Light,R&D->Green,R&D->Green,0.6666666666666665,0.6666666666666665,True
16943,Transportation Planners,Prepare reports or recommendations on transportation planning.,3.142857142857143,3.0,Green Light,,3.0,4.0,3.0,4.0,3.5,3.5,0.5,Green Light,Green Light,Green->Green,Green->Green,0.5,0.5,True
16952,Transportation Planners,"Recommend transportation system improvements or projects, based on economic, population, land-use, or traffic projections.",3.2857142857142856,2.0,R&D Opportunity,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Green Light,Green Light,R&D->Green,R&D->Green,1.0,1.25,True
16964,Quality Control Analysts,"Write technical reports or documentation, such as deviation reports, testing protocols, and trend analyses.",3.75,2.0,R&D Opportunity,,3.0,4.0,3.0,4.0,3.5,3.5,0.5,Green Light,Green Light,R&D->Green,R&D->Green,1.5,1.5,True
16966,Quality Control Analysts,Supply quality control data necessary for regulatory submissions.,2.75,3.0,Red Light,,3.0,3.0,3.0,4.0,3.0,3.25,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,0.0,0.25,True
16968,Quality Control Analysts,Review data from contract laboratories to ensure accuracy and regulatory compliance.,3.6666666666666665,3.0,Green Light,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,0.0,0.25,True
16973,Quality Control Analysts,Investigate or report questionable test results.,2.5,2.5,Low Priority,,3.0,3.0,3.0,3.0,3.0,3.0,0.0,Red Light,Red Light,Low->Red,Low->Red,0.5,0.5,True
16974,Quality Control Analysts,"Interpret test results, compare them to established specifications and control limits, and make recommendations on appropriateness of data for release.",3.5714285714285716,4.0,Green Light,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,-1.0,-0.75,True
16976,Quality Control Analysts,Evaluate analytical methods and procedures to determine how they might be improved.,3.3333333333333335,3.5,Green Light,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,-0.5,-0.25,True
16977,Quality Control Analysts,"Complete documentation needed to support testing procedures, including data capture forms, equipment logbooks, or inventory forms.",3.8,3.3333333333333335,Green Light,,4.0,5.0,4.0,4.0,4.0,4.25,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,0.6666666666666665,0.9166666666666665,False
16979,Quality Control Analysts,Compile laboratory test data and perform appropriate analyses.,3.3333333333333335,3.5,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,0.5,0.5,False
17231,Radiologists,Participate in quality improvement activities including discussions of areas where risk of error is high.,2.625,2.0,Low Priority,,3.0,3.0,3.0,3.0,3.0,3.0,0.0,Red Light,Red Light,Low->Red,Low->Red,1.0,1.0,True
17234,Radiologists,Participate in continuing education activities to maintain and develop expertise.,2.0,2.5,Low Priority,,2.0,5.0,3.0,4.0,3.5,3.5,1.118033988749895,Red Light,Red Light,Low->Red,Low->Red,1.0,1.0,True
17239,Radiologists,Review or transmit images and information using picture archiving or communications systems.,3.888888888888889,3.0,Green Light,,5.0,4.0,4.0,5.0,4.5,4.5,0.5,Green Light,Green Light,Green->Green,Green->Green,1.5,1.5,False
17242,Radiologists,Prepare comprehensive interpretive reports of findings.,3.0,2.5,R&D Opportunity,,3.0,3.0,3.0,3.0,3.0,3.0,0.0,Green Light,Green Light,R&D->Green,R&D->Green,0.5,0.5,True
17248,Radiologists,"Document the performance, interpretation, or outcomes of all procedures performed.",4.0,2.5,R&D Opportunity,,3.0,4.0,3.0,4.0,3.5,3.5,0.5,Green Light,Green Light,R&D->Green,R&D->Green,1.0,1.0,True
17249,Radiologists,Develop or monitor procedures to ensure adequate quality control of images.,3.6,2.0,R&D Opportunity,,3.0,3.0,3.0,3.0,3.0,3.0,0.0,Green Light,Green Light,R&D->Green,R&D->Green,1.0,1.0,True
17254,Radiologists,"Perform or interpret the outcomes of diagnostic imaging procedures including magnetic resonance imaging (MRI), computer tomography (CT), positron emission tomography (PET), nuclear cardiology treadmill studies, mammography, or ultrasound.",2.6666666666666665,3.0,Red Light,,2.0,3.0,2.0,3.0,2.5,2.5,0.5,Low Priority,Low Priority,Red->Low,Red->Low,-0.5,-0.5,True
18022,Regulatory Affairs Managers,"Direct the preparation and submission of regulatory agency applications, reports, or correspondence.",3.0,2.6666666666666665,R&D Opportunity,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Green Light,Green Light,R&D->Green,R&D->Green,0.3333333333333335,0.5833333333333335,True
18030,Regulatory Affairs Managers,"Maintain current knowledge of relevant regulations, including proposed and final rules.",3.7142857142857144,1.5,R&D Opportunity,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,R&D->Green,R&D->Green,2.5,2.5,False
18032,Regulatory Affairs Managers,Monitor emerging trends regarding industry regulations to determine potential impacts on organizational processes.,4.0,2.6666666666666665,R&D Opportunity,,3.0,4.0,3.0,4.0,3.5,3.5,0.5,Green Light,Green Light,R&D->Green,R&D->Green,0.8333333333333335,0.8333333333333335,True
18037,Regulatory Affairs Managers,"Review all regulatory agency submission materials to ensure timeliness, accuracy, comprehensiveness, or compliance with regulatory standards.",3.142857142857143,2.6666666666666665,R&D Opportunity,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Green Light,Green Light,R&D->Green,R&D->Green,0.3333333333333335,0.5833333333333335,True
18038,Regulatory Affairs Managers,Review materials such as marketing literature or user manuals to ensure that regulatory agency requirements are met.,3.3333333333333335,3.3333333333333335,Green Light,,3.0,4.0,3.0,4.0,3.5,3.5,0.5,Green Light,Green Light,Green->Green,Green->Green,0.16666666666666652,0.16666666666666652,True
18088,Health Informatics Specialists,"Design, develop, select, test, implement, and evaluate new or modified informatics solutions, data structures, and decision-support mechanisms to support patients, health care professionals, and their information management and human-computer and human-technology interactions within health care contexts.",2.6666666666666665,2.6666666666666665,Low Priority,,3.0,3.0,3.0,3.0,3.0,3.0,0.0,Red Light,Red Light,Low->Red,Low->Red,0.3333333333333335,0.3333333333333335,True
18090,Health Informatics Specialists,"Translate nursing practice information between nurses and systems engineers, analysts, or designers, using object-oriented models or other techniques.",3.25,3.0,Green Light,,3.0,4.0,4.0,4.0,4.0,3.75,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,1.0,0.75,False
18092,Health Informatics Specialists,Use informatics science to design or implement health information technology applications for resolution of clinical or health care administrative problems.,2.6666666666666665,2.6666666666666665,Low Priority,,3.0,3.0,3.0,3.0,3.0,3.0,0.0,Red Light,Red Light,Low->Red,Low->Red,0.3333333333333335,0.3333333333333335,True
18093,Health Informatics Specialists,"Develop, implement, or evaluate health information technology applications, tools, processes, or structures to assist nurses with data management.",2.5,3.0,Red Light,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,0.0,0.25,True
18094,Health Informatics Specialists,"Analyze and interpret patient, nursing, or information systems data to improve nursing services.",2.8333333333333335,3.0,Red Light,,3.0,3.0,3.0,4.0,3.0,3.25,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,0.0,0.25,True
18095,Health Informatics Specialists,"Analyze computer and information technologies to determine applicability to nursing practice, education, administration, and research.",2.0,2.6666666666666665,Low Priority,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Red Light,Red Light,Low->Red,Low->Red,0.3333333333333335,0.5833333333333335,True
18100,Health Informatics Specialists,"Develop strategies, policies or procedures for introducing, evaluating, or modifying information technology applied to nursing practice, administration, education, or research.",2.5,2.0,Low Priority,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Red Light,Red Light,Low->Red,Low->Red,1.0,1.25,True
18101,Health Informatics Specialists,"Identify, collect, record, or analyze data relevant to the nursing care of patients.",3.1666666666666665,2.5,R&D Opportunity,,3.0,4.0,3.0,4.0,3.5,3.5,0.5,Green Light,Green Light,R&D->Green,R&D->Green,1.0,1.0,True
18103,Health Informatics Specialists,Provide consultation to nurses regarding hardware or software configuration.,2.0,4.0,Red Light,,4.0,4.0,4.0,3.0,4.0,3.75,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,0.0,-0.25,False
18156,"Energy Engineers, Except Wind and Solar",Monitor and analyze energy consumption.,3.6666666666666665,3.0,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,1.0,1.0,False
